0,1,2,3,4,5,KR,TW,CN,JP
Annual,Exports,Price,"USD, % MoM, SA",By Country,US,,,,
Annual,Exports,Price,"LCU, % MoM, SA",Total,,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Product,Semiconductors,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Product,Passenger cars,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Product,Energy,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Product,Others,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Country,China,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Country,Japan,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Country,Korea,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Country,Taiwan,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Country,EU,,,,
Annual,Exports,Price,"LCU, % MoM, SA",By Country,US,,,,
Annual,Exports,Price,"index, % MoM, SA",Total,,,,,
Annual,Exports,Price,"index, % MoM, SA",By Product,Semiconductors,,,,
Annual,Exports,Price,"index, % MoM, SA",By Product,Passenger cars,,,,
Annual,Exports,Price,"index, % MoM, SA",By Product,Energy,,,,
Annual,Exports,Price,"index, % MoM, SA",By Product,Others,,,,
Annual,Exports,Price,"index, % MoM, SA",By Country,China,,,,
Annual,Exports,Price,"index, % MoM, SA",By Country,Japan,,,,
Annual,Exports,Price,"index, % MoM, SA",By Country,Korea,,,,
Annual,Exports,Price,"index, % MoM, SA",By Country,Taiwan,,,,
Annual,Exports,Price,"index, % MoM, SA",By Country,EU,,,,
Annual,Exports,Price,"index, % MoM, SA",By Country,US,,,,
Annual,Exports,Price,% of total,Total,,,,,
Annual,Exports,Price,% of total,By Product,Semiconductors,,,,
Annual,Exports,Price,% of total,By Product,Passenger cars,,,,
Annual,Exports,Price,% of total,By Product,Energy,,,,
Annual,Exports,Price,% of total,By Product,Others,,,,
Annual,Exports,Price,% of total,By Country,China,,,,
Annual,Exports,Price,% of total,By Country,Japan,,,,
Annual,Exports,Price,% of total,By Country,Korea,,,,
Annual,Exports,Price,% of total,By Country,Taiwan,,,,
Annual,Exports,Price,% of total,By Country,EU,,,,
Annual,Exports,Price,% of total,By Country,US,,,,
Annual,Exports,Price,"% of total, SA",Total,,,,,
Annual,Exports,Price,"% of total, SA",By Product,Semiconductors,,,,
Annual,Exports,Price,"% of total, SA",By Product,Passenger cars,,,,
Annual,Exports,Price,"% of total, SA",By Product,Energy,,,,
Annual,Exports,Price,"% of total, SA",By Product,Others,,,,
Annual,Exports,Price,"% of total, SA",By Country,China,,,,
Annual,Exports,Price,"% of total, SA",By Country,Japan,,,,
Annual,Exports,Price,"% of total, SA",By Country,Korea,,,,
Annual,Exports,Price,"% of total, SA",By Country,Taiwan,,,,
Annual,Exports,Price,"% of total, SA",By Country,EU,,,,
Annual,Exports,Price,"% of total, SA",By Country,US,,,,
Annual,Exports,Price,% of GDP,Total,,,,,
Annual,Exports,Price,% of GDP,By Product,Semiconductors,,,,
Annual,Exports,Price,% of GDP,By Product,Passenger cars,,,,
Annual,Exports,Price,% of GDP,By Product,Energy,,,,
Annual,Exports,Price,% of GDP,By Product,Others,,,,
Annual,Exports,Price,% of GDP,By Country,China,,,,
Annual,Exports,Price,% of GDP,By Country,Japan,,,,
Annual,Exports,Price,% of GDP,By Country,Korea,,,,
Annual,Exports,Price,% of GDP,By Country,Taiwan,,,,
Annual,Exports,Price,% of GDP,By Country,EU,,,,
Annual,Exports,Price,% of GDP,By Country,US,,,,
Annual,Exports,Price,"% of GDP, SA",Total,,,,,
Annual,Exports,Price,"% of GDP, SA",By Product,Semiconductors,,,,
Annual,Exports,Price,"% of GDP, SA",By Product,Passenger cars,,,,
Annual,Exports,Price,"% of GDP, SA",By Product,Energy,,,,
Annual,Exports,Price,"% of GDP, SA",By Product,Others,,,,
Annual,Exports,Price,"% of GDP, SA",By Country,China,,,,
Annual,Exports,Price,"% of GDP, SA",By Country,Japan,,,,
Annual,Exports,Price,"% of GDP, SA",By Country,Korea,,,,
Annual,Exports,Price,"% of GDP, SA",By Country,Taiwan,,,,
Annual,Exports,Price,"% of GDP, SA",By Country,EU,,,,
Annual,Exports,Price,"% of GDP, SA",By Country,US,,,,
Annual,Imports,Value,USD,Total,,,,,
Annual,Imports,Value,USD,By Product,Semiconductors,,,,
Annual,Imports,Value,USD,By Product,Passenger cars,,,,
Annual,Imports,Value,USD,By Product,Energy,,,,
Annual,Imports,Value,USD,By Product,Others,,,,
Annual,Imports,Value,USD,By Country,China,,,,
Annual,Imports,Value,USD,By Country,Japan,,,,
Annual,Imports,Value,USD,By Country,Korea,,,,
Annual,Imports,Value,USD,By Country,Taiwan,,,,
Annual,Imports,Value,USD,By Country,EU,,,,
Annual,Imports,Value,USD,By Country,US,,,,
Annual,Imports,Value,LCU,Total,,,,,
Annual,Imports,Value,LCU,By Product,Semiconductors,,,,
Annual,Imports,Value,LCU,By Product,Passenger cars,,,,
Annual,Imports,Value,LCU,By Product,Energy,,,,
Annual,Imports,Value,LCU,By Product,Others,,,,
Annual,Imports,Value,LCU,By Country,China,,,,
Annual,Imports,Value,LCU,By Country,Japan,,,,
Annual,Imports,Value,LCU,By Country,Korea,,,,
Annual,Imports,Value,LCU,By Country,Taiwan,,,,
Annual,Imports,Value,LCU,By Country,EU,,,,
Annual,Imports,Value,LCU,By Country,US,,,,
Annual,Imports,Value,index,Total,,,,,
Annual,Imports,Value,index,By Product,Semiconductors,,,,
Annual,Imports,Value,index,By Product,Passenger cars,,,,
Annual,Imports,Value,index,By Product,Energy,,,,
Annual,Imports,Value,index,By Product,Others,,,,
Annual,Imports,Value,index,By Country,China,,,,
Annual,Imports,Value,index,By Country,Japan,,,,
Annual,Imports,Value,index,By Country,Korea,,,,
Annual,Imports,Value,index,By Country,Taiwan,,,,
Annual,Imports,Value,index,By Country,EU,,,,
Annual,Imports,Value,index,By Country,US,,,,
Annual,Imports,Value,"USD, % YoY",Total,,,,,
Annual,Imports,Value,"USD, % YoY",By Product,Semiconductors,,,,
Annual,Imports,Value,"USD, % YoY",By Product,Passenger cars,,,,
Annual,Imports,Value,"USD, % YoY",By Product,Energy,,,,
Annual,Imports,Value,"USD, % YoY",By Product,Others,,,,
Annual,Imports,Value,"USD, % YoY",By Country,China,,,,
Annual,Imports,Value,"USD, % YoY",By Country,Japan,,,,
Annual,Imports,Value,"USD, % YoY",By Country,Korea,,,,
Annual,Imports,Value,"USD, % YoY",By Country,Taiwan,,,,
Annual,Imports,Value,"USD, % YoY",By Country,EU,,,,
Annual,Imports,Value,"USD, % YoY",By Country,US,,,,
Annual,Imports,Value,"LCU, % YoY",Total,,,,,
Annual,Imports,Value,"LCU, % YoY",By Product,Semiconductors,,,,
Annual,Imports,Value,"LCU, % YoY",By Product,Passenger cars,,,,
Annual,Imports,Value,"LCU, % YoY",By Product,Energy,,,,
Annual,Imports,Value,"LCU, % YoY",By Product,Others,,,,
Annual,Imports,Value,"LCU, % YoY",By Country,China,,,,
Annual,Imports,Value,"LCU, % YoY",By Country,Japan,,,,
Annual,Imports,Value,"LCU, % YoY",By Country,Korea,,,,
Annual,Imports,Value,"LCU, % YoY",By Country,Taiwan,,,,
Annual,Imports,Value,"LCU, % YoY",By Country,EU,,,,
Annual,Imports,Value,"LCU, % YoY",By Country,US,,,,
Annual,Imports,Value,"index, % YoY",Total,,,,,
Annual,Imports,Value,"index, % YoY",By Product,Semiconductors,,,,
Annual,Imports,Value,"index, % YoY",By Product,Passenger cars,,,,
Annual,Imports,Value,"index, % YoY",By Product,Energy,,,,
Annual,Imports,Value,"index, % YoY",By Product,Others,,,,
Annual,Imports,Value,"index, % YoY",By Country,China,,,,
Annual,Imports,Value,"index, % YoY",By Country,Japan,,,,
Annual,Imports,Value,"index, % YoY",By Country,Korea,,,,
Annual,Imports,Value,"index, % YoY",By Country,Taiwan,,,,
Annual,Imports,Value,"index, % YoY",By Country,EU,,,,
Annual,Imports,Value,"index, % YoY",By Country,US,,,,
Annual,Imports,Value,"USD, SA",Total,,,,,
Annual,Imports,Value,"USD, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"USD, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"USD, SA",By Product,Energy,,,,
Annual,Imports,Value,"USD, SA",By Product,Others,,,,
Annual,Imports,Value,"USD, SA",By Country,China,,,,
Annual,Imports,Value,"USD, SA",By Country,Japan,,,,
Annual,Imports,Value,"USD, SA",By Country,Korea,,,,
Annual,Imports,Value,"USD, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"USD, SA",By Country,EU,,,,
Annual,Imports,Value,"USD, SA",By Country,US,,,,
Annual,Imports,Value,"LCU, SA",Total,,,,,
Annual,Imports,Value,"LCU, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"LCU, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"LCU, SA",By Product,Energy,,,,
Annual,Imports,Value,"LCU, SA",By Product,Others,,,,
Annual,Imports,Value,"LCU, SA",By Country,China,,,,
Annual,Imports,Value,"LCU, SA",By Country,Japan,,,,
Annual,Imports,Value,"LCU, SA",By Country,Korea,,,,
Annual,Imports,Value,"LCU, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"LCU, SA",By Country,EU,,,,
Annual,Imports,Value,"LCU, SA",By Country,US,,,,
Annual,Imports,Value,"index, SA",Total,,,,,
Annual,Imports,Value,"index, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"index, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"index, SA",By Product,Energy,,,,
Annual,Imports,Value,"index, SA",By Product,Others,,,,
Annual,Imports,Value,"index, SA",By Country,China,,,,
Annual,Imports,Value,"index, SA",By Country,Japan,,,,
Annual,Imports,Value,"index, SA",By Country,Korea,,,,
Annual,Imports,Value,"index, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"index, SA",By Country,EU,,,,
Annual,Imports,Value,"index, SA",By Country,US,,,,
Annual,Imports,Value,"USD, % MoM",Total,,,,,
Annual,Imports,Value,"USD, % MoM",By Product,Semiconductors,,,,
Annual,Imports,Value,"USD, % MoM",By Product,Passenger cars,,,,
Annual,Imports,Value,"USD, % MoM",By Product,Energy,,,,
Annual,Imports,Value,"USD, % MoM",By Product,Others,,,,
Annual,Imports,Value,"USD, % MoM",By Country,China,,,,
Annual,Imports,Value,"USD, % MoM",By Country,Japan,,,,
Annual,Imports,Value,"USD, % MoM",By Country,Korea,,,,
Annual,Imports,Value,"USD, % MoM",By Country,Taiwan,,,,
Annual,Imports,Value,"USD, % MoM",By Country,EU,,,,
Annual,Imports,Value,"USD, % MoM",By Country,US,,,,
Annual,Imports,Value,"LCU, % MoM",Total,,,,,
Annual,Imports,Value,"LCU, % MoM",By Product,Semiconductors,,,,
Annual,Imports,Value,"LCU, % MoM",By Product,Passenger cars,,,,
Annual,Imports,Value,"LCU, % MoM",By Product,Energy,,,,
Annual,Imports,Value,"LCU, % MoM",By Product,Others,,,,
Annual,Imports,Value,"LCU, % MoM",By Country,China,,,,
Annual,Imports,Value,"LCU, % MoM",By Country,Japan,,,,
Annual,Imports,Value,"LCU, % MoM",By Country,Korea,,,,
Annual,Imports,Value,"LCU, % MoM",By Country,Taiwan,,,,
Annual,Imports,Value,"LCU, % MoM",By Country,EU,,,,
Annual,Imports,Value,"LCU, % MoM",By Country,US,,,,
Annual,Imports,Value,"index, % MoM",Total,,,,,
Annual,Imports,Value,"index, % MoM",By Product,Semiconductors,,,,
Annual,Imports,Value,"index, % MoM",By Product,Passenger cars,,,,
Annual,Imports,Value,"index, % MoM",By Product,Energy,,,,
Annual,Imports,Value,"index, % MoM",By Product,Others,,,,
Annual,Imports,Value,"index, % MoM",By Country,China,,,,
Annual,Imports,Value,"index, % MoM",By Country,Japan,,,,
Annual,Imports,Value,"index, % MoM",By Country,Korea,,,,
Annual,Imports,Value,"index, % MoM",By Country,Taiwan,,,,
Annual,Imports,Value,"index, % MoM",By Country,EU,,,,
Annual,Imports,Value,"index, % MoM",By Country,US,,,,
Annual,Imports,Value,"USD, % YoY, SA",Total,,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Product,Energy,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Product,Others,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Country,China,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Country,Japan,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Country,Korea,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Country,EU,,,,
Annual,Imports,Value,"USD, % YoY, SA",By Country,US,,,,
Annual,Imports,Value,"LCU, % YoY, SA",Total,,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Product,Energy,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Product,Others,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Country,China,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Country,Japan,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Country,Korea,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Country,EU,,,,
Annual,Imports,Value,"LCU, % YoY, SA",By Country,US,,,,
Annual,Imports,Value,"index, % YoY, SA",Total,,,,,
Annual,Imports,Value,"index, % YoY, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"index, % YoY, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"index, % YoY, SA",By Product,Energy,,,,
Annual,Imports,Value,"index, % YoY, SA",By Product,Others,,,,
Annual,Imports,Value,"index, % YoY, SA",By Country,China,,,,
Annual,Imports,Value,"index, % YoY, SA",By Country,Japan,,,,
Annual,Imports,Value,"index, % YoY, SA",By Country,Korea,,,,
Annual,Imports,Value,"index, % YoY, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"index, % YoY, SA",By Country,EU,,,,
Annual,Imports,Value,"index, % YoY, SA",By Country,US,,,,
Annual,Imports,Value,"USD, % MoM, SA",Total,,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Product,Energy,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Product,Others,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Country,China,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Country,Japan,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Country,Korea,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Country,EU,,,,
Annual,Imports,Value,"USD, % MoM, SA",By Country,US,,,,
Annual,Imports,Value,"LCU, % MoM, SA",Total,,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Product,Energy,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Product,Others,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Country,China,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Country,Japan,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Country,Korea,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Country,EU,,,,
Annual,Imports,Value,"LCU, % MoM, SA",By Country,US,,,,
Annual,Imports,Value,"index, % MoM, SA",Total,,,,,
Annual,Imports,Value,"index, % MoM, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"index, % MoM, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"index, % MoM, SA",By Product,Energy,,,,
Annual,Imports,Value,"index, % MoM, SA",By Product,Others,,,,
Annual,Imports,Value,"index, % MoM, SA",By Country,China,,,,
Annual,Imports,Value,"index, % MoM, SA",By Country,Japan,,,,
Annual,Imports,Value,"index, % MoM, SA",By Country,Korea,,,,
Annual,Imports,Value,"index, % MoM, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"index, % MoM, SA",By Country,EU,,,,
Annual,Imports,Value,"index, % MoM, SA",By Country,US,,,,
Annual,Imports,Value,% of total,Total,,,,,
Annual,Imports,Value,% of total,By Product,Semiconductors,,,,
Annual,Imports,Value,% of total,By Product,Passenger cars,,,,
Annual,Imports,Value,% of total,By Product,Energy,,,,
Annual,Imports,Value,% of total,By Product,Others,,,,
Annual,Imports,Value,% of total,By Country,China,,,,
Annual,Imports,Value,% of total,By Country,Japan,,,,
Annual,Imports,Value,% of total,By Country,Korea,,,,
Annual,Imports,Value,% of total,By Country,Taiwan,,,,
Annual,Imports,Value,% of total,By Country,EU,,,,
Annual,Imports,Value,% of total,By Country,US,,,,
Annual,Imports,Value,"% of total, SA",Total,,,,,
Annual,Imports,Value,"% of total, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"% of total, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"% of total, SA",By Product,Energy,,,,
Annual,Imports,Value,"% of total, SA",By Product,Others,,,,
Annual,Imports,Value,"% of total, SA",By Country,China,,,,
Annual,Imports,Value,"% of total, SA",By Country,Japan,,,,
Annual,Imports,Value,"% of total, SA",By Country,Korea,,,,
Annual,Imports,Value,"% of total, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"% of total, SA",By Country,EU,,,,
Annual,Imports,Value,"% of total, SA",By Country,US,,,,
Annual,Imports,Value,% of GDP,Total,,,,,
Annual,Imports,Value,% of GDP,By Product,Semiconductors,,,,
Annual,Imports,Value,% of GDP,By Product,Passenger cars,,,,
Annual,Imports,Value,% of GDP,By Product,Energy,,,,
Annual,Imports,Value,% of GDP,By Product,Others,,,,
Annual,Imports,Value,% of GDP,By Country,China,,,,
Annual,Imports,Value,% of GDP,By Country,Japan,,,,
Annual,Imports,Value,% of GDP,By Country,Korea,,,,
Annual,Imports,Value,% of GDP,By Country,Taiwan,,,,
Annual,Imports,Value,% of GDP,By Country,EU,,,,
Annual,Imports,Value,% of GDP,By Country,US,,,,
Annual,Imports,Value,"% of GDP, SA",Total,,,,,
Annual,Imports,Value,"% of GDP, SA",By Product,Semiconductors,,,,
Annual,Imports,Value,"% of GDP, SA",By Product,Passenger cars,,,,
Annual,Imports,Value,"% of GDP, SA",By Product,Energy,,,,
Annual,Imports,Value,"% of GDP, SA",By Product,Others,,,,
Annual,Imports,Value,"% of GDP, SA",By Country,China,,,,
Annual,Imports,Value,"% of GDP, SA",By Country,Japan,,,,
Annual,Imports,Value,"% of GDP, SA",By Country,Korea,,,,
Annual,Imports,Value,"% of GDP, SA",By Country,Taiwan,,,,
Annual,Imports,Value,"% of GDP, SA",By Country,EU,,,,
Annual,Imports,Value,"% of GDP, SA",By Country,US,,,,
Annual,Imports,Volume,USD,Total,,,,,
Annual,Imports,Volume,USD,By Product,Semiconductors,,,,
Annual,Imports,Volume,USD,By Product,Passenger cars,,,,
Annual,Imports,Volume,USD,By Product,Energy,,,,
Annual,Imports,Volume,USD,By Product,Others,,,,
Annual,Imports,Volume,USD,By Country,China,,,,
Annual,Imports,Volume,USD,By Country,Japan,,,,
Annual,Imports,Volume,USD,By Country,Korea,,,,
Annual,Imports,Volume,USD,By Country,Taiwan,,,,
Annual,Imports,Volume,USD,By Country,EU,,,,
Annual,Imports,Volume,USD,By Country,US,,,,
Annual,Imports,Volume,LCU,Total,,,,,
Annual,Imports,Volume,LCU,By Product,Semiconductors,,,,
Annual,Imports,Volume,LCU,By Product,Passenger cars,,,,
Annual,Imports,Volume,LCU,By Product,Energy,,,,
Annual,Imports,Volume,LCU,By Product,Others,,,,
Annual,Imports,Volume,LCU,By Country,China,,,,
Annual,Imports,Volume,LCU,By Country,Japan,,,,
Annual,Imports,Volume,LCU,By Country,Korea,,,,
Annual,Imports,Volume,LCU,By Country,Taiwan,,,,
Annual,Imports,Volume,LCU,By Country,EU,,,,
Annual,Imports,Volume,LCU,By Country,US,,,,
Annual,Imports,Volume,index,Total,,,,,
Annual,Imports,Volume,index,By Product,Semiconductors,,,,
Annual,Imports,Volume,index,By Product,Passenger cars,,,,
Annual,Imports,Volume,index,By Product,Energy,,,,
Annual,Imports,Volume,index,By Product,Others,,,,
Annual,Imports,Volume,index,By Country,China,,,,
Annual,Imports,Volume,index,By Country,Japan,,,,
Annual,Imports,Volume,index,By Country,Korea,,,,
Annual,Imports,Volume,index,By Country,Taiwan,,,,
Annual,Imports,Volume,index,By Country,EU,,,,
Annual,Imports,Volume,index,By Country,US,,,,
Annual,Imports,Volume,"USD, % YoY",Total,,,,,
Annual,Imports,Volume,"USD, % YoY",By Product,Semiconductors,,,,
Annual,Imports,Volume,"USD, % YoY",By Product,Passenger cars,,,,
Annual,Imports,Volume,"USD, % YoY",By Product,Energy,,,,
Annual,Imports,Volume,"USD, % YoY",By Product,Others,,,,
Annual,Imports,Volume,"USD, % YoY",By Country,China,,,,
Annual,Imports,Volume,"USD, % YoY",By Country,Japan,,,,
Annual,Imports,Volume,"USD, % YoY",By Country,Korea,,,,
Annual,Imports,Volume,"USD, % YoY",By Country,Taiwan,,,,
Annual,Imports,Volume,"USD, % YoY",By Country,EU,,,,
Annual,Imports,Volume,"USD, % YoY",By Country,US,,,,
Annual,Imports,Volume,"LCU, % YoY",Total,,,,,
Annual,Imports,Volume,"LCU, % YoY",By Product,Semiconductors,,,,
Annual,Imports,Volume,"LCU, % YoY",By Product,Passenger cars,,,,
Annual,Imports,Volume,"LCU, % YoY",By Product,Energy,,,,
Annual,Imports,Volume,"LCU, % YoY",By Product,Others,,,,
Annual,Imports,Volume,"LCU, % YoY",By Country,China,,,,
Annual,Imports,Volume,"LCU, % YoY",By Country,Japan,,,,
Annual,Imports,Volume,"LCU, % YoY",By Country,Korea,,,,
Annual,Imports,Volume,"LCU, % YoY",By Country,Taiwan,,,,
Annual,Imports,Volume,"LCU, % YoY",By Country,EU,,,,
Annual,Imports,Volume,"LCU, % YoY",By Country,US,,,,
Annual,Imports,Volume,"index, % YoY",Total,,,,,
Annual,Imports,Volume,"index, % YoY",By Product,Semiconductors,,,,
Annual,Imports,Volume,"index, % YoY",By Product,Passenger cars,,,,
Annual,Imports,Volume,"index, % YoY",By Product,Energy,,,,
Annual,Imports,Volume,"index, % YoY",By Product,Others,,,,
Annual,Imports,Volume,"index, % YoY",By Country,China,,,,
