name,display_name,data_type,chart_type
"China, Business, S&P PMI, Services, YoY chg","China, Business, S&P PMI, Services, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Employment, YoY chg","China, Business, NBS PMI, Non-manufacturing, Employment, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, In hand orders, YoY chg","China, Business, NBS PMI, Non-manufacturing, In hand orders, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Input prices, YoY chg","China, Business, NBS PMI, Non-manufacturing, Input prices, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Inventory, YoY chg","China, Business, NBS PMI, Non-manufacturing, Inventory, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Orders, YoY chg","China, Business, NBS PMI, Non-manufacturing, Orders, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Orders, Export, YoY chg","China, Business, NBS PMI, Non-manufacturing, Orders, Export, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Outlook, YoY chg","China, Business, NBS PMI, Non-manufacturing, Outlook, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Output prices, YoY chg","China, Business, NBS PMI, Non-manufacturing, Output prices, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Supplier delivery time, YoY chg","China, Business, NBS PMI, Non-manufacturing, Supplier delivery time, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, YoY chg","China, Business, NBS PMI, Manufacturing, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Employment, YoY chg","China, Business, NBS PMI, Manufacturing, Employment, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Finished goods inventory, YoY chg","China, Business, NBS PMI, Manufacturing, Finished goods inventory, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Import, YoY chg","China, Business, NBS PMI, Manufacturing, Import, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, In hand orders, YoY chg","China, Business, NBS PMI, Manufacturing, In hand orders, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Input prices, YoY chg","China, Business, NBS PMI, Manufacturing, Input prices, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Orders, YoY chg","China, Business, NBS PMI, Manufacturing, Orders, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Orders, Export, YoY chg","China, Business, NBS PMI, Manufacturing, Orders, Export, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Outlook, YoY chg","China, Business, NBS PMI, Manufacturing, Outlook, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Output, YoY chg","China, Business, NBS PMI, Manufacturing, Output, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Output prices, YoY chg","China, Business, NBS PMI, Manufacturing, Output prices, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Purchasing volume, YoY chg","China, Business, NBS PMI, Manufacturing, Purchasing volume, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Raw materials inventory, YoY chg","China, Business, NBS PMI, Manufacturing, Raw materials inventory, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Supplier delivery time, YoY chg","China, Business, NBS PMI, Manufacturing, Supplier delivery time, YoY chg",None,line
"China, Business, NBS PMI, Manufacturing, Orders minus inventories, YoY chg","China, Business, NBS PMI, Manufacturing, Orders minus inventories, YoY chg",None,line
"China, Business, S&P PMI, Manufacturing, YoY chg","China, Business, S&P PMI, Manufacturing, YoY chg",None,line
"China, Business, NBS PMI, Composite, Output prices, YoY chg","China, Business, NBS PMI, Composite, Output prices, YoY chg",None,line
"China, Business, NBS PMI, Composite, Input prices, YoY chg","China, Business, NBS PMI, Composite, Input prices, YoY chg",None,line
"China, Business, NBS PMI, Composite, Employment, YoY chg","China, Business, NBS PMI, Composite, Employment, YoY chg",None,line
"China, Business, NBS PMI, Composite, All prices, YoY chg","China, Business, NBS PMI, Composite, All prices, YoY chg",None,line
