Date,"CPI, All items","CPI, Excluding Food & Energy","CPI, Goods","CPI, Goods, Durable goods","CPI, Services","CPI, Services, Rents","CPI, Services, Public services","CPI, Services, Personal services","CPI, All items, % YoY","CPI, Excluding Food & Energy, % YoY","CPI, Goods, % YoY","CPI, Goods, Durable goods, % YoY","CPI, Services, % YoY","CPI, Services, Rents, % YoY","CPI, Services, Public services, % YoY","CPI, Services, Personal services, % YoY","CPI, All items, % YoY, 3mma","CPI, Excluding Food & Energy, % YoY, 3mma","CPI, Goods, % YoY, 3mma","CPI, Goods, Durable goods, % YoY, 3mma","CPI, Services, % YoY, 3mma","CPI, Services, Rents, % YoY, 3mma","CPI, Services, Public services, % YoY, 3mma","CPI, Services, Personal services, % YoY, 3mma","CPI, All items, SA","CPI, Excluding Food & Energy, SA","CPI, Goods, SA","CPI, Goods, Durable goods, SA","CPI, Services, SA","CPI, Services, Public services, SA","CPI, Services, Personal services, SA","CPI, Services, Rents, SA","CPI, All items, SA, % MoM annualised","CPI, Excluding Food & Energy, SA, % MoM annualised","CPI, Goods, SA, % MoM annualised","CPI, Goods, Durable goods, SA, % MoM annualised","CPI, Services, SA, % MoM annualised","CPI, Services, Public services, SA, % MoM annualised","CPI, Services, Personal services, SA, % MoM annualised","CPI, Services, Rents, SA, % MoM annualised","CPI, All items, SA, % MoM annualised, 3mma","CPI, Excluding Food & Energy, SA, % MoM annualised, 3mma","CPI, Goods, SA, % MoM annualised, 3mma","CPI, Goods, Durable goods, SA, % MoM annualised, 3mma","CPI, Services, SA, % MoM annualised, 3mma","CPI, Services, Public services, SA, % MoM annualised, 3mma","CPI, Services, Personal services, SA, % MoM annualised, 3mma","CPI, Services, Rents, SA, % MoM annualised, 3mma","CPI, All items, 10pc Trimmed mean, % YoY","CPI, All items, 20pc Trimmed mean, % YoY","CPI, Food and non-alcoholic beverages, % YoY","CPI, Alcoholic beverages and tobacco, % YoY","CPI, Clothing and footwear, % YoY","CPI, Housing, water, electricity and other fuels, % YoY","CPI, Furnishings, household equipment and routine household maintenance, % YoY","CPI, Health, % YoY","CPI, Transport, % YoY","CPI, Communication, % YoY","CPI, Recreation and culture, % YoY","CPI, Education, % YoY","CPI, Restaurants and hotels, % YoY","CPI, Miscellaneous goods and services, % YoY","CPI, Food and non-alcoholic beverages, % YoY, 3mma","CPI, Alcoholic beverages and tobacco, % YoY, 3mma","CPI, Clothing and footwear, % YoY, 3mma","CPI, Housing, water, electricity and other fuels, % YoY, 3mma","CPI, Furnishings, household equipment and routine household maintenance, % YoY, 3mma","CPI, Health, % YoY, 3mma","CPI, Transport, % YoY, 3mma","CPI, Communication, % YoY, 3mma","CPI, Recreation and culture, % YoY, 3mma","CPI, Education, % YoY, 3mma","CPI, Restaurants and hotels, % YoY, 3mma","CPI, Miscellaneous goods and services, % YoY, 3mma"
2004-02-01,71.487,73.079,71.855,90.561,71.844,75.992,82.393,66.123,3.2855099475532112,2.5742157344374794,0.9312844139791165,-3.084233168883699,3.5678761406391812,2.6655318229103386,3.0943443443443464,4.3064691685201995,3.3668752586514326,2.7358902840084247,1.281998172799496,-2.823688568203879,3.483422916880338,2.728535677479216,2.3092388541286812,4.508138277959863,,,,,,,,,,,,,,,,,,,,,,,,,4.533641784039524,4.10546909681665,7.024588811265753,1.2173408167214905,1.281806569075128,3.4698086269306927,-0.2842928216062468,1.953359328134363,1.4615097111778441,-1.9208343598587474,-0.984309017140006,5.965882608830753,3.6337254175542677,2.284243283314602,6.93890516926261,2.0809698331644957,1.3763874641639824,3.337649314024168,0.4192472758650503,1.9611194562524952,1.8486857809822201,-3.716658154369283,-0.755440708616791,6.163249742522196,3.9605361073156082,2.945371490606297
2004-03-01,72.181,73.668,72.12,91.304,72.669,75.992,82.991,67.344,3.065653825284853,2.3664281247828933,0.9278307233721028,-1.8004259072038509,3.2464764719254413,2.302038178832033,1.836945051169403,4.321963007714458,3.248746317538598,2.568780257539386,1.1202012885173307,-2.4924979767692035,3.400742226100695,2.575278667509114,2.265064048028657,4.377826069142767,,,,,,,,,,,,,,,,,,,,,,,,,4.6695162556728,3.89768169125254,7.236782932489061,0.1703186297961956,1.1860311882275543,3.274949434092189,-0.2837537344992702,1.953359328134363,-0.17798535723302367,-1.6988353430182346,-0.6916996047430901,5.532622575951063,3.8965029807633167,2.369490974142141,7.000246550097455,1.2854532840299655,1.2510515074559914,3.382115220687306,-0.12547516569632725,1.953359328134363,1.1060728325592302,-2.7099572754846015,-0.7553243390047778,5.88650570578706,3.8508467143240153,2.6256126988657504
2004-04-01,72.181,73.734,72.12,91.304,72.669,76.123,82.766,67.519,3.2514161469359593,2.178431861644614,1.7767177996359074,-1.1090893336799246,2.780645800036763,2.118212062674396,1.0043566869653464,4.2168953648108465,3.2008599732580074,2.373025240288329,1.2119443123290423,-1.997916136589158,3.198332804200463,2.3619273548055895,1.9785486941596986,4.281775847015169,,,,,,,,,,,,,,,,,,,,,,,,,4.792225514088433,4.263331956829682,8.008433756838794,-0.1716443529007794,1.2753495863533137,3.0054605649749933,0.7606539434981796,1.8604302713231435,0.9066810096430844,-1.2509921947347569,-0.7907643709214929,5.524812699354653,3.4072017935852017,1.9125060985526021,7.423268500197868,0.40533836453896893,1.2477291145519986,3.250072875332625,0.06420246246422145,1.9223829758639566,0.7300684545293005,-1.6235539658705795,-0.8222576642681964,5.674439294712156,3.645810063967595,2.188746785336449
2004-05-01,72.119,73.799,72.319,91.025,72.733,76.123,82.766,67.635,3.34900117508814,2.176471402661062,2.057549286631577,-1.3107964525012394,2.6881644524135773,1.759193658347491,1.0043566869653464,4.207752989029956,3.2220237157696503,2.2404437963628565,1.5873659365465291,-1.4067705644616717,2.9050955747919276,2.05981463328464,1.281886141700032,4.2488704538517545,,,,,,,,,,,,,,,,,,,,,,,,,4.905430162714231,4.364951930748838,8.577232019204128,1.20357634112791,0.09166169559586823,2.9103176191429103,0.9512875184517045,1.4121800529567574,1.6387332270834332,-0.9134503700262142,-0.29732408325074955,5.609249925882009,3.859152356594797,1.6394241705391055,7.940816236177329,0.4007502060077754,0.8510141567255788,3.0635758727366977,0.4760625758168719,1.741989884138088,0.7891429598311634,-1.2877593025930685,-0.5932626863051108,5.555561733729242,3.720952376981105,1.9738070810779502
2004-06-01,72.119,73.864,72.451,90.839,72.795,76.187,82.842,67.692,3.6311645016668503,2.173101130123256,2.531770966007163,-1.5124574451937378,2.682916507976807,1.575894940337319,1.0046575142041991,4.2040608980773,3.4105272745636497,2.176001464809644,2.122012684091549,-1.3107810771249673,2.717242253475716,1.8177668871197354,1.0044569627116307,4.209569750639369,,,,,,,,,,,,,,,,,,,,,,,,,5.086842331406067,4.547904360638276,9.97504362674273,1.117606602475929,0.0,2.819194515852619,1.2379322149948635,1.2334801762114544,2.1949644932214296,-0.7998737478611906,-0.10054988216809946,5.516965594869583,3.8536348164356804,1.8098670070940237,8.85356980092855,0.7165128635676865,0.455670427316394,2.911657566656841,0.9832912256482498,1.5020301668304519,1.5801262433159813,-0.9881054375407206,-0.39621277878011396,5.550342740035415,3.706662988871893,1.7872657587285776
2004-07-01,72.561,74.126,72.584,90.746,73.177,76.254,83.665,67.983,4.359269380123698,2.6292106829855832,3.203423810268591,0.20428219653050306,3.037172627428908,1.4879684838160268,2.1014607715119205,4.279600570613429,3.7798116856262296,2.3262610719233003,2.5975813543024437,-0.8729905670548247,2.8027511959397646,1.6076856941669455,1.3701583242271553,4.230471485906896,,,,,,,,,,,,,,,,,,,,,,,,,5.6099958426566685,4.787586402264005,11.680708535830231,1.37713081785098,-0.272075191689336,2.988433707481075,1.626520128358755,1.1443661971830776,4.699348360495814,-0.7998737478611906,0.4980642461023477,5.599905211866285,4.032307038319072,1.9106522515502933,10.077661393925696,1.232771253818273,-0.060137832031155934,2.9059819474922013,1.2719132872684416,1.2633421421170965,2.8443486936002245,-0.8377326219161985,0.03339676022783289,5.575373577539293,3.9150314037831833,1.786647809727808
2004-08-01,73.191,74.192,72.981,90.746,73.241,76.254,83.816,67.983,4.790607774357514,2.626810341250163,3.574976583122802,0.41162281187065997,3.0373371598998444,1.3099856512727825,2.5686209723802866,4.092788240698209,4.260347218716021,2.476374051453001,3.103390453132852,-0.2988508122641916,2.9191420984351866,1.4579496918087094,1.891579752698802,4.192149903129647,,,,,,,,,,,,,,,,,,,,,,,,,5.982917003048438,4.813444601057402,13.34690210315932,1.20357634112791,-0.35985315669574414,3.1622690917371132,1.8176064283552007,1.0566608032108515,5.816968765066921,-0.11457915161247056,0.39945900040889715,5.512393636699953,3.8275127961226785,1.9908537078034305,11.667551421910758,1.232771253818273,-0.2106427827950267,2.989965771690269,1.5606862572362736,1.1448357255351278,4.237093872928054,-0.5714422157782839,0.2656577881143818,5.54308814781194,3.9044848836258104,1.9037909888159164
2004-09-01,73.191,74.192,73.181,90.654,73.241,76.254,83.965,67.983,3.850901712615462,2.349321966091389,3.7586842478377847,0.3098236218381345,2.94464903156888,1.046856779391514,2.845349207515757,4.000428344143936,4.333592955698891,2.535114330109045,3.512361547076393,0.3085762100797658,3.006386272965878,1.2816036381601077,2.5051436504693214,4.124272385151859,,,,,,,,,,,,,,,,,,,,,,,,,5.44062440935513,4.811420253588844,8.4659419148154,1.20357634112791,-0.5402508617942781,3.247685810570622,0.1896238898817071,1.0563380281690016,5.816968765066921,-0.11457915161247056,0.30135716092050124,5.512393636699953,4.006577061742922,1.8082191780821821,11.164517517934982,1.2614278333689333,-0.3907264033931194,3.1327962032629366,1.2112501488652214,1.0857883428543103,5.4444286302098845,-0.34301068369537724,0.3996268024772487,5.541564161755397,3.955465632061557,1.9032417124786358
2004-10-01,73.191,74.192,73.512,90.746,73.367,76.187,84.488,68.041,3.75962233657976,2.349321966091389,4.328574266980789,0.5139451939478512,3.1217496415820944,0.8698530385277348,3.8663437542259205,3.904770630993837,4.133710607850912,2.4418180911443135,3.8874116993137924,0.4117972092188819,3.03457861101694,1.0755651563973438,3.0934379780406545,3.999329071945328,,,,,,,,,,,,,,,,,,,,,,,,,5.221530469439708,4.479000520525613,6.565630262312716,1.2914565184166227,-0.09157775387388378,3.948696802081697,0.18998414520801088,1.2358252704532058,6.839702621625143,-2.3007828181453305,0.20000000000000018,5.420350711180766,3.815140209411494,2.453252098389358,9.459491426762478,1.2328697335574808,-0.3305605907879687,3.452883901463144,0.7324048211483069,1.1162747006110196,6.157880050586328,-0.8433137071234239,0.3002720537764662,5.481712661526889,3.883076689092365,2.0841083280916575
2004-11-01,72.75,74.126,73.312,90.746,73.494,76.187,84.639,68.1,3.3189893911635737,2.3500497072793447,4.044733331441042,0.41162281187065997,3.116187055406683,0.6938753931960528,4.0519774289121235,3.8093931494946665,3.6431711467862655,2.349564546487374,4.043997282086539,0.4117972092188819,3.0608619095192195,0.8701950703717672,3.5878901302179336,3.9048640415441476,,,,,,,,,,,,,,,,,,,,,,,,,4.880810580889883,4.318308903903963,4.898311960912283,1.3786114457255527,0.0,3.5848896194065727,0.8591301479078384,1.2358252704532058,6.147312816396289,-2.0740008875417604,0.29940119760478723,5.420350711180766,3.6216881207429497,1.713330547429992,6.643294712680134,1.2912147684233617,-0.21060953855605394,3.5937574106862975,0.4129127276658527,1.1759961896918043,6.267994734362783,-1.4964542857665204,0.2669194528417629,5.451031686353828,3.814468463965788,1.991600607967178
2004-12-01,72.877,74.389,73.246,90.932,73.684,76.123,85.312,68.273,3.035487063480824,2.1588365354244132,2.789862190911907,0.40966862115037195,3.1064591962386645,0.4353964086393214,4.6850074852136325,3.706347880242422,3.371366263741386,2.2860694029317155,3.72105659644458,0.4450788756562944,3.1147986310758142,0.666374946787703,4.201109556117225,3.806837220243643,,,,,,,,,,,,,,,,,,,,,,,,,4.547280201582758,3.863151724337519,4.815409309791341,1.20357634112791,0.0,3.2193896985172943,1.5241355700102766,1.1453744493392204,4.834992209932665,-2.0740008875417604,0.7952286282306265,4.799000514441087,3.15297839321953,1.1659479316403099,5.426450511005446,1.2912147684233617,-0.030525917957961262,3.584325373335188,0.8577499543753758,1.205674996748544,5.940669215984698,-2.149594864409617,0.4315432752784713,5.213233978934206,3.529935574457991,1.777510192486554
2005-01-01,73.594,74.979,74.312,91.619,73.923,76.126,85.94,68.587,3.4030236609902786,2.691264688963768,3.8036569864085212,0.8586620284239066,3.1666061908616427,0.26473493579191043,4.975142609354188,3.8158810886083527,3.2525000385448926,2.400050310555842,3.5460841695871568,0.5599844871483128,3.129750814168997,0.4646689125424282,4.570709174493316,3.777207372781815,,,,,,,,,,,,,,,,,,,,,,,,,4.7176543191435725,4.325796839411558,5.132608280862416,15.734526472781507,0.19042358345204846,3.2138997656239177,2.3487162552629615,1.6646440873264057,3.768375303591953,-1.5716187589486785,0.5830539533140167,4.933307898868655,3.0430767397521485,0.6413622980822709,4.94877651718868,6.1055714198783235,0.06347452781734948,3.339393027849262,1.5773273243936927,1.348614602372944,4.916893443306968,-1.906540178010733,0.5592279263831434,5.05088637483017,3.272581084571543,1.1735469257175248
2005-02-01,73.892,75.129,74.463,91.349,73.923,76.126,85.853,68.726,3.3642480450991163,2.8051834316288105,3.6295316957762003,0.8701317344110615,2.893769834641735,0.1763343509843196,4.199385870158867,3.9366029974441386,3.267586256523406,2.551761552005664,3.407683624365543,0.71282079466178,3.0556117405806815,0.2921552318051838,4.619845321575563,3.8196106554316387,,,,,,,,,,,,,,,,,,,,,,,,,4.63008440437266,3.903748890927068,6.0546875,15.851163502170218,-0.07973325601624559,2.503240553611996,2.060145841329031,1.7663859571703577,3.436011432200714,-1.5716187589486785,1.083991010296348,5.386622877752689,3.1488322211630226,0.4253014543079692,5.3342350302179184,10.929755438693212,0.03689677581193429,2.9788433392510694,1.9776658888674234,1.5254681646119945,4.013126315241776,-1.7390794684797057,0.820757863946997,5.039643763687477,3.114962451378234,0.7442038946768506
2005-03-01,74.338,75.507,74.764,90.989,74.594,76.05,86.112,69.633,2.98832102630886,2.4963349079654584,3.6661120354963828,-0.345001314290716,2.6489975092542917,0.07632382356037581,3.760648745044648,3.398966500356382,3.251864244132752,2.6642610095193455,3.6997669058937013,0.4612641495147507,2.90312451158589,0.17246437011220195,4.311725741519235,3.717150195469626,,,,,,,,,,,,,,,,,,,,,,,,,4.146988339038192,3.5903888735580565,4.14835441339283,15.751566559682107,-0.2604731929672366,2.355751868211242,1.7648265955263698,1.869353632675086,4.142692750287691,-1.961802212155972,1.0840534171249194,4.145092300765407,3.0301685891747976,1.8825361017999365,5.111883398085081,15.77908551154461,-0.04992762184381124,2.690964062482385,2.0578962307061213,1.766794559057283,3.782359828693451,-1.7016799100177764,0.917032793578428,4.8216743591289175,3.0740258500299897,0.9830666180633928
2005-04-01,74.413,75.584,74.989,90.719,74.445,76.05,85.509,69.772,3.092226486194427,2.509018905796534,3.978092068774264,-0.6407167265399139,2.443958221524989,-0.09589742916070731,3.314162820481825,3.3368385195278405,3.148265185867468,2.6035124151302678,3.757911933348949,-0.038528768806522784,2.6622418551403393,0.0522535817946627,3.7580658118951136,3.557469339109455,,,,,,,,,,,,,,,,,,,,,,,,,4.205116997963567,3.802195618619354,4.999747572488755,15.635029802842727,-0.24723129861491389,1.9173507722276328,0.5946966096862294,1.969869696858284,5.480043149946057,-1.961802212155972,0.7834511652265119,4.164264927104266,2.9616082358667306,1.9308716050170815,5.067596495293862,15.74591995489835,-0.19581258253279868,2.2587810646836237,1.4732230155138772,1.8685364289012425,4.352915777478152,-1.831741061086874,0.9838318642159264,4.565326701874121,3.0468696820681838,1.4129030537083296
2005-05-01,74.338,75.584,74.989,90.538,74.52,75.974,85.767,69.772,3.0768590801314444,2.418731961137688,3.6919758293118,-0.5350178522384064,2.456931516643057,-0.1957358485608851,3.625885025251896,3.1596067125009286,3.0524688642115776,2.4746952582998936,3.7787266445274823,-0.5069119643563454,2.5166290824741133,-0.07176981805373887,3.56689886359279,3.298470577461718,,,,,,,,,,,,,,,,,,,,,,,,,3.7604327937310384,3.4688086586299165,4.96088435374149,14.374976403518701,0.7965810971887199,1.9459954996249529,0.3100460330354604,2.07283737236299,4.887517545745412,-1.961802212155972,0.5828188762163844,3.996125989557009,2.5299385837620703,1.9087203261130226,4.702995446541025,15.253857588681178,0.0962922018688565,2.073032713354609,0.8898564127493538,1.97068690063212,4.836751148659719,-1.9618022121559722,0.816774486189272,4.1018277391422275,2.8405718029345324,1.9073760109766809
2005-06-01,74.114,75.584,74.915,89.548,74.52,75.899,85.853,69.702,2.76626131809925,2.3286039207191633,3.400919241970457,-1.421195741917014,2.369668246445489,-0.3780172470368881,3.634629777166176,2.9693316787803736,2.9784489614750407,2.418784929217795,3.6903290466855068,-0.8656434402317781,2.423519328204512,-0.22321684158616018,3.5248925409666327,3.1552589702697156,,,,,,,,,,,,,,,,,,,,,,,,,3.5117373515023034,3.1886148829915624,3.414151410192967,14.472217498913631,0.7965810971887199,1.741811817651473,0.01623178996064123,2.174579242206942,5.111813013265931,-2.4507874839865607,-0.1184747166567024,3.996125989557009,2.348413906121971,0.7793279685094356,4.458261112141071,14.827407901758354,0.448643631920842,1.8683860298346862,0.3069914775607776,2.072428770476072,5.1597912363191325,-2.124797302766168,0.4159317749287313,4.052172302072761,2.613320241916924,1.539639966546514
2005-07-01,74.413,75.584,75.215,89.187,74.669,75.899,86.198,69.841,2.552335276525941,1.9669211882470394,3.6247657886035567,-1.717982059815304,2.0388920015851797,-0.4655493482309203,3.027550349608532,2.733036200226513,2.798485224918879,2.23808569003463,3.5725536199619383,-1.2247318846569082,2.2884972548912423,-0.34643414794289784,3.4293550506755346,2.953991530502606,,,,,,,,,,,,,,,,,,,,,,,,,3.5879506441670563,2.9427185273010865,3.178870257737154,14.472217498913631,1.1642156862745168,1.7164117175181959,-0.09486380268329819,2.174579242206942,4.923225998807412,-2.743843725665862,-0.6122066509797519,3.9144460028050387,2.386025334189479,1.0369709616272926,3.8513020072238704,14.439803800448656,0.9191259602173188,1.8014063449315405,0.07713800677093507,2.1406652855922914,4.974185519272917,-2.385477807269465,-0.049287497140023305,3.9688993273063518,2.4214592746911734,1.2416730854165843
2005-08-01,74.636,75.735,75.517,89.187,74.818,75.899,86.198,69.982,1.9742864559850082,2.0797390554237793,3.4748770227867487,-1.717982059815304,2.1531655766578783,-0.4655493482309203,2.841939486494205,2.94044099260109,2.4309610168700666,2.125088054796661,3.5001873511202546,-1.6190532871825407,2.1872419415628497,-0.43637198116624293,3.1680398710896376,2.880936290535993,,,,,,,,,,,,,,,,,,,,,,,,,3.301562079524688,2.6712544717506495,-0.16015271127216568,14.374976403518701,0.980063784240337,1.6582054960821102,-0.37703212205569825,2.3805145932163985,5.042792931469742,-2.6458792105902074,-0.11695906432749315,4.018232819074341,2.0257103801297083,0.9015289550819761,2.1442896522193187,14.439803800448656,0.9802868559011912,1.705476343750593,-0.15188804492611782,2.243224359210094,5.025943981181027,-2.61350347341421,-0.28254681065464915,3.9762682704787964,2.2533832068137194,0.9059426284062354
2005-09-01,75.008,75.735,76.043,89.548,74.818,75.822,86.284,70.051,2.4825456681832447,2.0797390554237793,3.9108511772181442,-1.2200233856200393,2.1531655766578783,-0.5665276575655076,2.7618650628238095,3.0419369548269293,2.3363891335647313,2.0421330996981992,3.670164662869483,-1.551995835083549,2.1150743849669795,-0.4992087846757827,2.877118299642182,2.9051380492181784,,,,,,,,,,,,,,,,,,,,,,,,,3.3781436297920298,2.8915537990651576,1.5962168530802678,14.374976403518701,0.980063784240337,1.6898266102931991,0.3785299964597977,2.469696226137308,6.700326334585305,-2.8401336336462024,0.8834961655636242,4.018232819074341,1.7578719886289562,1.2173114671056862,1.5383114665150854,14.407390101983678,1.0414477515850635,1.688147941297835,-0.031121976093065662,2.341596687186883,5.555448421620819,-2.743285523300757,0.05144348341879305,3.98363721365124,2.0565359009827144,1.051937127938319
2005-10-01,74.859,75.735,76.194,89.457,74.818,75.899,86.284,69.982,2.2789687256629776,2.0797390554237793,3.6483839373163685,-1.420448284221898,1.9777284065042755,-0.3780172470368881,2.1257456680238596,2.852691759380388,2.2452669499437437,2.0797390554237793,3.6780373791070873,-1.452817909885747,2.0946865199400113,-0.47003141761110534,2.576516739113958,2.945023235602804,,,,,,,,,,,,,,,,,,,,,,,,,3.4853586954836215,2.870734712393434,1.2446037305530622,14.38890984534138,1.898706551628826,1.1052746771722521,0.36696997394376485,2.5702998478676964,5.776790292257727,-0.6659989556314527,-0.5242147284378551,4.018232819074341,1.7679109668444326,1.4297463149237633,0.8935559574537214,14.379620884126261,1.2862780400365,1.4844355945158538,0.12282261611595535,2.4735035557404674,5.839969852770923,-2.050670599955954,0.08077412426609198,4.018232819074341,1.8504977785343657,1.1828622457038092
2005-11-01,74.561,75.811,76.043,89.187,74.967,75.899,86.714,70.121,2.489347079037807,2.273156517281394,3.7251745962461946,-1.717982059815304,2.0042452445097503,-0.3780172470368881,2.451588511206415,2.967694566813517,2.4169538242946764,2.144211542709651,3.7614699035935693,-1.452817909885747,2.0450464092239686,-0.44085405054642796,2.4463997473513612,2.9541077603402797,,,,,,,,,,,,,,,,,,,,,,,,,3.604751992263721,2.9109688508895,0.6742895577602104,14.38890984534138,3.9860709787360227,1.5074414532720626,0.27121693265914626,2.673357216469552,5.172897481246563,-0.782358876139333,-0.9217072532076376,4.018232819074341,1.8836508947703834,1.9467795967385237,1.1717033804645134,14.384265364733821,2.2882804382017286,1.4341809135791712,0.3389056343542369,2.5711177634915185,5.883338036029865,-1.4294971551389961,-0.1874752720272895,4.018232819074341,1.8031446167479241,1.5312791262559917
2005-12-01,74.785,75.961,76.119,89.818,75.117,75.899,86.801,70.26,2.6181099661072738,2.1132156636061827,3.9223984927504674,-1.2250912769982025,1.9447912708322024,-0.29426060454790237,1.7453582145536384,2.9103745258008518,2.4621419236026862,2.1553704121037853,3.76531900877101,-1.4545072070118017,1.9755883072820766,-0.3500983662072262,2.1075641312613045,2.9102536173315863,,,,,,,,,,,,,,,,,,,,,,,,,3.9619501167642093,2.842727924930146,2.4115241573128277,14.488239513723734,1.9170721080531417,1.5239527096289063,-0.6649761256036113,2.775187711635674,5.6977572526959674,-0.782358876139333,-1.5021281013183896,4.018232819074341,1.9948212761648376,3.06441427218187,1.4434724818753668,14.422019734802165,2.6006165461393302,1.3788896133577404,-0.008929739666899472,2.672948258657641,5.549148342066752,-0.7435722359700395,-0.9826833609879607,4.018232819074341,1.8821277125932179,2.1469800612813863
