name,display_name,data_type,chart_type
"China, CPI, Maintenance, % MoM, 3mma","China, CPI, Maintenance, % MoM, 3mma",None,line
"China, CPI, Maintenance, % YoY, 3mma","China, CPI, Maintenance, % YoY, 3mma",None,line
"China, CPI, Meat, % MoM, 3mma","China, CPI, Meat, % MoM, 3mma",None,line
"China, CPI, Meat, % YoY, 3mma","China, CPI, Meat, % YoY, 3mma",None,line
"China, CPI, Meat, Poultry and Processed Products, % MoM, 3mma","China, CPI, Meat, Poultry and Processed Products, % MoM, 3mma",None,line
"China, CPI, Meat, Poultry and Processed Products, % YoY, 3mma","China, CPI, Meat, Poultry and Processed Products, % YoY, 3mma",None,line
"China, CPI, Medical Services, % MoM, 3mma","China, CPI, Medical Services, % MoM, 3mma",None,line
"China, CPI, Medical Services, % YoY, 3mma","China, CPI, Medical Services, % YoY, 3mma",None,line
"China, CPI, Medical services , % MoM, 3mma","China, CPI, Medical services , % MoM, 3mma",None,line
"China, CPI, Medical services , % YoY, 3mma","China, CPI, Medical services , % YoY, 3mma",None,line
"China, CPI, Milk and Other Dairy Products, % MoM, 3mma","China, CPI, Milk and Other Dairy Products, % MoM, 3mma",None,line
