name,display_name,data_type,chart_type
"China, PPI, Manufacturing, Tobacco, Index","China, PPI, Manufacturing, Tobacco, Index",None,line
"China, PPI, Manufacturing, Transport equipment, Index","China, PPI, Manufacturing, Transport equipment, Index",None,line
"China, PPI, Mining and Support Activities, Index","China, PPI, Mining and Support Activities, Index",None,line
"China, PPI, Mining, Coal, Index","China, PPI, Mining, Coal, Index",None,line
"China, PPI, Mining, Ferrous ores, Index","China, PPI, Mining, Ferrous ores, Index",None,line
"China, PPI, Mining, Gas, Index","China, PPI, Mining, Gas, Index",None,line
"China, PPI, Mining, Nonferrous ores, Index","China, PPI, Mining, Nonferrous ores, Index",None,line
"China, PPI, Mining, Nonmetal ores, Index","China, PPI, Mining, Nonmetal ores, Index",None,line
"China, PPI, Other Manufacture, Index","China, PPI, Other Manufacture, Index",None,line
"China, PPI, Purchasing price, Index","China, PPI, Purchasing price, Index",None,line
"China, PPI, Purchasing price, Agricultural, Index","China, PPI, Purchasing price, Agricultural, Index",None,line
"China, PPI, Purchasing price, Building materials, Index","China, PPI, Purchasing price, Building materials, Index",None,line
"China, PPI, Purchasing price, Ferrous metals, Index","China, PPI, Purchasing price, Ferrous metals, Index",None,line
"China, PPI, Purchasing price, Fuel and power, Index","China, PPI, Purchasing price, Fuel and power, Index",None,line
"China, PPI, Purchasing price, Nonferrous metals, Index","China, PPI, Purchasing price, Nonferrous metals, Index",None,line
"China, PPI, Purchasing price, Other, Index","China, PPI, Purchasing price, Other, Index",None,line
"China, PPI, Purchasing price, Raw chemicals, Index","China, PPI, Purchasing price, Raw chemicals, Index",None,line
"China, PPI, Purchasing price, Textiles, Index","China, PPI, Purchasing price, Textiles, Index",None,line
"China, PPI, Purchasing price, Timber and paper, Index","China, PPI, Purchasing price, Timber and paper, Index",None,line
"China, PPI, Repair Service of Metal Products, Machinery and Equipment, Index","China, PPI, Repair Service of Metal Products, Machinery and Equipment, Index",None,line
"China, PPI, Utilities, Electric, Index","China, PPI, Utilities, Electric, Index",None,line
"China, PPI, Utilities, Gas, Index","China, PPI, Utilities, Gas, Index",None,line
"China, PPI, Utilities, Water, Index","China, PPI, Utilities, Water, Index",None,line
"China, PPI, Utilization of Waste Resources, Index","China, PPI, Utilization of Waste Resources, Index",None,line
"China, PPI, Purchasing price, Excluding building materials, Index","China, PPI, Purchasing price, Excluding building materials, Index",None,line
"China, PPI, Index, SA","China, PPI, Index, SA",None,line
"China, PPI, Consumption goods, Index, SA","China, PPI, Consumption goods, Index, SA",None,line
"China, PPI, Industrial goods, Index, SA","China, PPI, Industrial goods, Index, SA",None,line
"China, PPI, Purchasing price, Index, SA","China, PPI, Purchasing price, Index, SA",None,line
"China, PPI, Purchasing price, Fuel and power, Index, SA","China, PPI, Purchasing price, Fuel and power, Index, SA",None,line
"China, PPI, Purchasing price, Excluding building materials, Index, SA","China, PPI, Purchasing price, Excluding building materials, Index, SA",None,line
"China, PPI, Purchasing price, Building materials, Index, SA","China, PPI, Purchasing price, Building materials, Index, SA",None,line
"China, PPI, Purchasing price, Agricultural, Index, SA","China, PPI, Purchasing price, Agricultural, Index, SA",None,line
"China, PPI, Purchasing price, Ferrous metals, Index, SA","China, PPI, Purchasing price, Ferrous metals, Index, SA",None,line
"China, PPI, Purchasing price, Nonferrous metals, Index, SA","China, PPI, Purchasing price, Nonferrous metals, Index, SA",None,line
"China, PPI, Purchasing price, Other, Index, SA","China, PPI, Purchasing price, Other, Index, SA",None,line
"China, PPI, Purchasing price, Raw chemicals, Index, SA","China, PPI, Purchasing price, Raw chemicals, Index, SA",None,line
"China, PPI, Purchasing price, Textiles, Index, SA","China, PPI, Purchasing price, Textiles, Index, SA",None,line
"China, PPI, Purchasing price, Timber and paper, Index, SA","China, PPI, Purchasing price, Timber and paper, Index, SA",None,line
"China, PPI, SA, % 3m/3m","China, PPI, SA, % 3m/3m",None,line
"China, PPI, Consumption goods, SA, % 3m/3m","China, PPI, Consumption goods, SA, % 3m/3m",None,line
"China, PPI, Industrial goods, SA, % 3m/3m","China, PPI, Industrial goods, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, SA, % 3m/3m","China, PPI, Purchasing price, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Fuel and power, SA, % 3m/3m","China, PPI, Purchasing price, Fuel and power, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Excluding building materials, SA, % 3m/3m","China, PPI, Purchasing price, Excluding building materials, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Building materials, SA, % 3m/3m","China, PPI, Purchasing price, Building materials, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Agricultural, SA, % 3m/3m","China, PPI, Purchasing price, Agricultural, SA, % 3m/3m",None,line
