raw_data_name,data_type,cleaned_name
"Exports, World, Electronic integrated circuits, Unit Index",None,"Exports, World, Electronic integrated circuits, Price, index"
"Exports, World, Electronic integrated circuits, Value Index",None,"Exports, World, Electronic integrated circuits, Value, index"
"Exports, World, Excavators, Quantum Index",None,"Exports, World, Excavators, Volume, index"
"Exports, World, Excavators, Unit Index",None,"Exports, World, Excavators, Price, index"
"Exports, World, Excavators, Value Index",None,"Exports, World, Excavators, Value, index"
"Exports, World, Fabric Woolen, Quantum Index",None,"Exports, World, Fabric Woolen, Volume, index"
"Exports, World, Fabric Woolen, Unit Index",None,"Exports, World, Fabric Woolen, Price, index"
"Exports, World, Fabric Woolen, Value Index",None,"Exports, World, Fabric Woolen, Value, index"
"Exports, World, Fish & Shellfish, Quantum Index",None,"Exports, World, Fish & Shellfish, Volume, index"
"Exports, World, Fish & Shellfish, Unit Index",None,"Exports, World, Fish & Shellfish, Price, index"
"Exports, World, Fish & Shellfish, Value Index",None,"Exports, World, Fish & Shellfish, Value, index"
"Exports, World, Flat-rolled products of iron on steel, Quantum Index",None,"Exports, World, Flat-rolled products of iron on steel, Volume, index"
"Exports, World, Flat-rolled products of iron on steel, Unit Index",None,"Exports, World, Flat-rolled products of iron on steel, Price, index"
"Exports, World, Flat-rolled products of iron on steel, Value Index",None,"Exports, World, Flat-rolled products of iron on steel, Value, index"
"Exports, World, Food-stuff, Quantum Index",None,"Exports, World, Food-stuff, Volume, index"
"Exports, World, Food-stuff, Unit Index",None,"Exports, World, Food-stuff, Price, index"
"Exports, World, Food-stuff, Value Index",None,"Exports, World, Food-stuff, Value, index"
"Exports, World, Glass & Glassware, Quantum Index",None,"Exports, World, Glass & Glassware, Volume, index"
"Exports, World, Glass & Glassware, Unit Index",None,"Exports, World, Glass & Glassware, Price, index"
"Exports, World, Glass & Glassware, Value Index",None,"Exports, World, Glass & Glassware, Value, index"
"Exports, World, Hand Tools,Machinery Tools, Quantum Index",None,"Exports, World, Hand Tools,Machinery Tools, Volume, index"
"Exports, World, Hand Tools,Machinery Tools, Unit Index",None,"Exports, World, Hand Tools,Machinery Tools, Price, index"
"Exports, World, Hand Tools,Machinery Tools, Value Index",None,"Exports, World, Hand Tools,Machinery Tools, Value, index"
"Exports, World, Heating or Cooling Machine, Quantum Index",None,"Exports, World, Heating or Cooling Machine, Volume, index"
"Exports, World, Heating or Cooling Machine, Unit Index",None,"Exports, World, Heating or Cooling Machine, Price, index"
"Exports, World, Heating or Cooling Machine, Value Index",None,"Exports, World, Heating or Cooling Machine, Value, index"
"Exports, World, Inorganic Chemicals, Quantum Index",None,"Exports, World, Inorganic Chemicals, Volume, index"
"Exports, World, Inorganic Chemicals, Unit Index",None,"Exports, World, Inorganic Chemicals, Price, index"
"Exports, World, Inorganic Chemicals, Value Index",None,"Exports, World, Inorganic Chemicals, Value, index"
"Exports, World, Insulated Wire,Cable, Quantum Index",None,"Exports, World, Insulated Wire,Cable, Volume, index"
"Exports, World, Insulated Wire,Cable, Unit Index",None,"Exports, World, Insulated Wire,Cable, Price, index"
"Exports, World, Insulated Wire,Cable, Value Index",None,"Exports, World, Insulated Wire,Cable, Value, index"
"Exports, World, Internal Combustion Engines, Quantum Index",None,"Exports, World, Internal Combustion Engines, Volume, index"
"Exports, World, Internal Combustion Engines, Unit Index",None,"Exports, World, Internal Combustion Engines, Price, index"
"Exports, World, Internal Combustion Engines, Value Index",None,"Exports, World, Internal Combustion Engines, Value, index"
"Exports, World, Iron & Steel & Products, Quantum Index",None,"Exports, World, Iron & Steel & Products, Volume, index"
"Exports, World, Iron & Steel & Products, Unit Index",None,"Exports, World, Iron & Steel & Products, Price, index"
"Exports, World, Iron & Steel & Products, Value Index",None,"Exports, World, Iron & Steel & Products, Value, index"
"Exports, World, Iron & Steel Tubes,Pipes, Quantum Index",None,"Exports, World, Iron & Steel Tubes,Pipes, Volume, index"
"Exports, World, Iron & Steel Tubes,Pipes, Unit Index",None,"Exports, World, Iron & Steel Tubes,Pipes, Price, index"
"Exports, World, Iron & Steel Tubes,Pipes, Value Index",None,"Exports, World, Iron & Steel Tubes,Pipes, Value, index"
"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Quantum Index",None,"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Volume, index"
"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Unit Index",None,"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Price, index"
"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Value Index",None,"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Value, index"
"Exports, World, Lifts,Elevators,Hoist, Quantum Index",None,"Exports, World, Lifts,Elevators,Hoist, Volume, index"
"Exports, World, Lifts,Elevators,Hoist, Unit Index",None,"Exports, World, Lifts,Elevators,Hoist, Price, index"
"Exports, World, Lifts,Elevators,Hoist, Value Index",None,"Exports, World, Lifts,Elevators,Hoist, Value, index"
"Exports, World, Machine Tools, Quantum Index",None,"Exports, World, Machine Tools, Volume, index"
"Exports, World, Machine Tools, Unit Index",None,"Exports, World, Machine Tools, Price, index"
"Exports, World, Machine Tools, Value Index",None,"Exports, World, Machine Tools, Value, index"
"Exports, World, Machinery & Equipment, Quantum Index",None,"Exports, World, Machinery & Equipment, Volume, index"
"Exports, World, Machinery & Equipment, Unit Index",None,"Exports, World, Machinery & Equipment, Price, index"
"Exports, World, Machinery & Equipment, Value Index",None,"Exports, World, Machinery & Equipment, Value, index"
"Exports, World, Machinery other than Electric, Quantum Index",None,"Exports, World, Machinery other than Electric, Volume, index"
"Exports, World, Machinery other than Electric, Unit Index",None,"Exports, World, Machinery other than Electric, Price, index"
"Exports, World, Machinery other than Electric, Value Index",None,"Exports, World, Machinery other than Electric, Value, index"
"Exports, World, Manufs, Quantum Index",None,"Exports, World, Manufs, Volume, index"
"Exports, World, Manufs, Unit Index",None,"Exports, World, Manufs, Price, index"
"Exports, World, Manufs, Value Index",None,"Exports, World, Manufs, Value, index"
"Exports, World, Mechanical Handling Equipments, Quantum Index",None,"Exports, World, Mechanical Handling Equipments, Volume, index"
"Exports, World, Mechanical Handling Equipments, Unit Index",None,"Exports, World, Mechanical Handling Equipments, Price, index"
"Exports, World, Mechanical Handling Equipments, Value Index",None,"Exports, World, Mechanical Handling Equipments, Value, index"
"Exports, World, Medical Products, Quantum Index",None,"Exports, World, Medical Products, Volume, index"
"Exports, World, Medical Products, Unit Index",None,"Exports, World, Medical Products, Price, index"
"Exports, World, Medical Products, Value Index",None,"Exports, World, Medical Products, Value, index"
"Exports, World, Metal Products, Quantum Index",None,"Exports, World, Metal Products, Volume, index"
"Exports, World, Metal Products, Unit Index",None,"Exports, World, Metal Products, Price, index"
"Exports, World, Metal Products, Value Index",None,"Exports, World, Metal Products, Value, index"
"Exports, World, Metal Working machines, Quantum Index",None,"Exports, World, Metal Working machines, Volume, index"
"Exports, World, Metal Working machines, Unit Index",None,"Exports, World, Metal Working machines, Price, index"
"Exports, World, Metal Working machines, Value Index",None,"Exports, World, Metal Working machines, Value, index"
"Exports, World, Metals, Quantum Index",None,"Exports, World, Metals, Volume, index"
"Exports, World, Metals, Unit Index",None,"Exports, World, Metals, Price, index"
"Exports, World, Metals, Value Index",None,"Exports, World, Metals, Value, index"
"Exports, World, Mineral Fuels, Quantum Index",None,"Exports, World, Mineral Fuels, Volume, index"
"Exports, World, Mineral Fuels, Unit Index",None,"Exports, World, Mineral Fuels, Price, index"
"Exports, World, Mineral Fuels, Value Index",None,"Exports, World, Mineral Fuels, Value, index"
"Exports, World, Miscellaneous, Quantum Index",None,"Exports, World, Miscellaneous, Volume, index"
"Exports, World, Miscellaneous, Unit Index",None,"Exports, World, Miscellaneous, Price, index"
"Exports, World, Miscellaneous, Value Index",None,"Exports, World, Miscellaneous, Value, index"
"Exports, World, Motor Cycles, Quantum Index",None,"Exports, World, Motor Cycles, Volume, index"
"Exports, World, Motor Cycles, Unit Index",None,"Exports, World, Motor Cycles, Price, index"
"Exports, World, Motor Cycles, Value Index",None,"Exports, World, Motor Cycles, Value, index"
"Exports, World, Motor Vehicles, Quantum Index",None,"Exports, World, Motor Vehicles, Volume, index"
"Exports, World, Motor Vehicles, Unit Index",None,"Exports, World, Motor Vehicles, Price, index"
"Exports, World, Motor Vehicles, Value Index",None,"Exports, World, Motor Vehicles, Value, index"
"Exports, World, Musical Instrument, Quantum Index",None,"Exports, World, Musical Instrument, Volume, index"
"Exports, World, Musical Instrument, Unit Index",None,"Exports, World, Musical Instrument, Price, index"
"Exports, World, Musical Instrument, Value Index",None,"Exports, World, Musical Instrument, Value, index"
"Exports, World, Netalliferrous and Scrap, Quantum Index",None,"Exports, World, Netalliferrous and Scrap, Volume, index"
"Exports, World, Netalliferrous and Scrap, Unit Index",None,"Exports, World, Netalliferrous and Scrap, Price, index"
"Exports, World, Netalliferrous and Scrap, Value Index",None,"Exports, World, Netalliferrous and Scrap, Value, index"
"Exports, World, Non-Ferrous Metals, Quantum Index",None,"Exports, World, Non-Ferrous Metals, Volume, index"
"Exports, World, Non-Ferrous Metals, Unit Index",None,"Exports, World, Non-Ferrous Metals, Price, index"
"Exports, World, Non-Ferrous Metals, Value Index",None,"Exports, World, Non-Ferrous Metals, Value, index"
"Exports, World, Non-Mtl.Min.Manufs, Quantum Index",None,"Exports, World, Non-Mtl.Min.Manufs, Volume, index"
"Exports, World, Non-Mtl.Min.Manufs, Unit Index",None,"Exports, World, Non-Mtl.Min.Manufs, Price, index"
"Exports, World, Non-Mtl.Min.Manufs, Value Index",None,"Exports, World, Non-Mtl.Min.Manufs, Value, index"
"Exports, World, Office machines (others), Quantum Index",None,"Exports, World, Office machines (others), Volume, index"
"Exports, World, Office machines (others), Unit Index",None,"Exports, World, Office machines (others), Price, index"
"Exports, World, Office machines (others), Value Index",None,"Exports, World, Office machines (others), Value, index"
"Exports, World, Office machines, Quantum Index",None,"Exports, World, Office machines, Volume, index"
"Exports, World, Office machines, Unit Index",None,"Exports, World, Office machines, Price, index"
"Exports, World, Office machines, Value Index",None,"Exports, World, Office machines, Value, index"
"Exports, World, Organic Chemicals, Quantum Index",None,"Exports, World, Organic Chemicals, Volume, index"
"Exports, World, Organic Chemicals, Unit Index",None,"Exports, World, Organic Chemicals, Price, index"
"Exports, World, Organic Chemicals, Value Index",None,"Exports, World, Organic Chemicals, Value, index"
"Exports, World, Paper & Paper Manufactures, Quantum Index",None,"Exports, World, Paper & Paper Manufactures, Volume, index"
"Exports, World, Paper & Paper Manufactures, Unit Index",None,"Exports, World, Paper & Paper Manufactures, Price, index"
"Exports, World, Paper & Paper Manufactures, Value Index",None,"Exports, World, Paper & Paper Manufactures, Value, index"
"Exports, World, Parts of Audio,Visual App., Quantum Index",None,"Exports, World, Parts of Audio,Visual App., Volume, index"
"Exports, World, Parts of Audio,Visual App., Unit Index",None,"Exports, World, Parts of Audio,Visual App., Price, index"
"Exports, World, Parts of Audio,Visual App., Value Index",None,"Exports, World, Parts of Audio,Visual App., Value, index"
"Exports, World, Parts of Computer, Quantum Index",None,"Exports, World, Parts of Computer, Volume, index"
"Exports, World, Parts of Computer, Unit Index",None,"Exports, World, Parts of Computer, Price, index"
"Exports, World, Parts of Computer, Value Index",None,"Exports, World, Parts of Computer, Value, index"
"Exports, World, Parts of Motor Vehicles, Quantum Index",None,"Exports, World, Parts of Motor Vehicles, Volume, index"
"Exports, World, Parts of Motor Vehicles, Unit Index",None,"Exports, World, Parts of Motor Vehicles, Price, index"
"Exports, World, Parts of Motor Vehicles, Value Index",None,"Exports, World, Parts of Motor Vehicles, Value, index"
"Exports, World, Passenger Motor Car, Quantum Index",None,"Exports, World, Passenger Motor Car, Volume, index"
"Exports, World, Passenger Motor Car, Unit Index",None,"Exports, World, Passenger Motor Car, Price, index"
"Exports, World, Passenger Motor Car, Value Index",None,"Exports, World, Passenger Motor Car, Value, index"
"Exports, World, Petroleum Products, Quantum Index",None,"Exports, World, Petroleum Products, Volume, index"
"Exports, World, Petroleum Products, Unit Index",None,"Exports, World, Petroleum Products, Price, index"
"Exports, World, Petroleum Products, Value Index",None,"Exports, World, Petroleum Products, Value, index"
"Exports, World, Photographic Supplies, Quantum Index",None,"Exports, World, Photographic Supplies, Volume, index"
"Exports, World, Photographic Supplies, Unit Index",None,"Exports, World, Photographic Supplies, Price, index"
"Exports, World, Photographic Supplies, Value Index",None,"Exports, World, Photographic Supplies, Value, index"
"Exports, World, Plastic Materials, Quantum Index",None,"Exports, World, Plastic Materials, Volume, index"
"Exports, World, Plastic Materials, Unit Index",None,"Exports, World, Plastic Materials, Price, index"
"Exports, World, Plastic Materials, Value Index",None,"Exports, World, Plastic Materials, Value, index"
"Exports, World, Plated with Zinc, Quantum Index",None,"Exports, World, Plated with Zinc, Volume, index"
"Exports, World, Plated with Zinc, Unit Index",None,"Exports, World, Plated with Zinc, Price, index"
"Exports, World, Plated with Zinc, Value Index",None,"Exports, World, Plated with Zinc, Value, index"
"Exports, World, Power generating machinery, Quantum Index",None,"Exports, World, Power generating machinery, Volume, index"
"Exports, World, Power generating machinery, Unit Index",None,"Exports, World, Power generating machinery, Price, index"
"Exports, World, Power generating machinery, Value Index",None,"Exports, World, Power generating machinery, Value, index"
"Exports, World, Precision Instruments, Quantum Index",None,"Exports, World, Precision Instruments, Volume, index"
"Exports, World, Precision Instruments, Unit Index",None,"Exports, World, Precision Instruments, Price, index"
"Exports, World, Precision Instruments, Value Index",None,"Exports, World, Precision Instruments, Value, index"
"Exports, World, Pump Centrifuges, Quantum Index",None,"Exports, World, Pump Centrifuges, Volume, index"
"Exports, World, Pump Centrifuges, Unit Index",None,"Exports, World, Pump Centrifuges, Price, index"
"Exports, World, Pump Centrifuges, Value Index",None,"Exports, World, Pump Centrifuges, Value, index"
"Exports, World, Raw Materials, Quantum Index",None,"Exports, World, Raw Materials, Volume, index"
"Exports, World, Raw Materials, Unit Index",None,"Exports, World, Raw Materials, Price, index"
"Exports, World, Raw Materials, Value Index",None,"Exports, World, Raw Materials, Value, index"
"Exports, World, Rubber Manufactured, Quantum Index",None,"Exports, World, Rubber Manufactured, Volume, index"
"Exports, World, Rubber Manufactured, Unit Index",None,"Exports, World, Rubber Manufactured, Price, index"
"Exports, World, Rubber Manufactured, Value Index",None,"Exports, World, Rubber Manufactured, Value, index"
"Exports, World, Rubber Tires and Tubes, Quantum Index",None,"Exports, World, Rubber Tires and Tubes, Volume, index"
"Exports, World, Rubber Tires and Tubes, Unit Index",None,"Exports, World, Rubber Tires and Tubes, Price, index"
