raw_data_name,data_type,cleaned_name
"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, TWD bn",b,"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, Value, LCU"
"Taiwan, Exports, Broad, Hong Kong, Mineral Products, TWD bn",b,"Taiwan, Exports, Broad, Hong Kong, Mineral Products, Value, LCU"
"Taiwan, Exports, Broad, Hong Kong, Total, TWD bn",b,"Taiwan, Exports, Broad, Hong Kong, Total, Value, LCU"
"Taiwan, Exports, Broad, Japan, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Exports, Broad, Japan, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Exports, Broad, Japan, Machinery and electrical, TWD bn",b,"Taiwan, Exports, Broad, Japan, Machinery and electrical, Value, LCU"
"Taiwan, Exports, Broad, Japan, Mineral Products, TWD bn",b,"Taiwan, Exports, Broad, Japan, Mineral Products, Value, LCU"
"Taiwan, Exports, Broad, Japan, Prepared foodstuffs and beverages, Tobacco, TWD bn",b,"Taiwan, Exports, Broad, Japan, Prepared foodstuffs and beverages, Tobacco, Value, LCU"
"Taiwan, Exports, Broad, Japan, Total, TWD bn",b,"Taiwan, Exports, Broad, Japan, Total, Value, LCU"
"Taiwan, Exports, Broad, Korea, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Exports, Broad, Korea, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Exports, Broad, Korea, Machinery and electrical, TWD bn",b,"Taiwan, Exports, Broad, Korea, Machinery and electrical, Value, LCU"
"Taiwan, Exports, Broad, Korea, Mineral Products, TWD bn",b,"Taiwan, Exports, Broad, Korea, Mineral Products, Value, LCU"
"Taiwan, Exports, Broad, Korea, Total, TWD bn",b,"Taiwan, Exports, Broad, Korea, Total, Value, LCU"
"Taiwan, Exports, Broad, Korea, Vegetables, Edible, TWD bn",b,"Taiwan, Exports, Broad, Korea, Vegetables, Edible, Value, LCU"
"Taiwan, Exports, Broad, Korea, Vegetables, Fruit and nuts, TWD bn",b,"Taiwan, Exports, Broad, Korea, Vegetables, Fruit and nuts, Value, LCU"
"Taiwan, Exports, Broad, US, Base metals, TWD bn",b,"Taiwan, Exports, Broad, US, Base metals, Value, LCU"
"Taiwan, Exports, Broad, US, Machinery and electrical, Electrical machinery, TWD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Electrical machinery, Value, LCU"
"Taiwan, Exports, Broad, US, Machinery and electrical, IT products, TWD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, IT products, Value, LCU"
"Taiwan, Exports, Broad, US, Machinery and electrical, Machinery, TWD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Machinery, Value, LCU"
"Taiwan, Exports, Broad, US, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Exports, Broad, US, Machinery and electrical, TWD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Value, LCU"
"Taiwan, Exports, Broad, US, Mineral Products, TWD bn",b,"Taiwan, Exports, Broad, US, Mineral Products, Value, LCU"
"Taiwan, Exports, Broad, US, Total, TWD bn",b,"Taiwan, Exports, Broad, US, Total, Value, LCU"
"Taiwan, Exports, Broad, World, Base metals, Iron and steel, TWD bn",b,"Taiwan, Exports, Broad, World, Base metals, Iron and steel, Value, LCU"
"Taiwan, Exports, Broad, World, Base metals, Other base metals, TWD bn",b,"Taiwan, Exports, Broad, World, Base metals, Other base metals, Value, LCU"
"Taiwan, Exports, Broad, World, Base metals, TWD bn",b,"Taiwan, Exports, Broad, World, Base metals, Value, LCU"
"Taiwan, Exports, Broad, World, Chemicals, Organic, TWD bn",b,"Taiwan, Exports, Broad, World, Chemicals, Organic, Value, LCU"
"Taiwan, Exports, Broad, World, Chemicals, TWD bn",b,"Taiwan, Exports, Broad, World, Chemicals, Value, LCU"
"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, TWD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, Value, LCU"
"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, TWD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, Value, LCU"
"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, TWD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, Value, LCU"
"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Exports, Broad, World, Machinery and electrical, TWD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Value, LCU"
"Taiwan, Exports, Broad, World, Mineral Products, TWD bn",b,"Taiwan, Exports, Broad, World, Mineral Products, Value, LCU"
"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, TWD bn",b,"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, Value, LCU"
"Taiwan, Exports, Broad, World, Mineral products, TWD bn",b,"Taiwan, Exports, Broad, World, Mineral products, Value, LCU"
"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, TWD bn",b,"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, Value, LCU"
"Taiwan, Exports, Broad, World, Optical and clocks, TWD bn",b,"Taiwan, Exports, Broad, World, Optical and clocks, Value, LCU"
"Taiwan, Exports, Broad, World, Others, TWD bn",b,"Taiwan, Exports, Broad, World, Others, Value, LCU"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, TWD bn",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, Value, LCU"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, TWD bn",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, Value, LCU"
"Taiwan, Exports, Broad, World, Plastics and rubber, TWD bn",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Value, LCU"
"Taiwan, Exports, Broad, World, Tetiles, Fibre, TWD bn",b,"Taiwan, Exports, Broad, World, Tetiles, Fibre, Value, LCU"
"Taiwan, Exports, Broad, World, Textiles, TWD bn",b,"Taiwan, Exports, Broad, World, Textiles, Value, LCU"
"Taiwan, Exports, Broad, World, Total, TWD bn",b,"Taiwan, Exports, Broad, World, Total, Value, LCU"
"Taiwan, Exports, Broad, World, Transportation, TWD bn",b,"Taiwan, Exports, Broad, World, Transportation, Value, LCU"
"Taiwan, Exports, Detailed, China and Hong Kong, Electronic components excluding integrated circuits, TWD bn",b,"Taiwan, Exports, Detailed, China and Hong Kong, Electronic components excluding integrated circuits, Value, LCU"
"Taiwan, Exports, Detailed, Korea, Mobile phones, TWD bn",b,"Taiwan, Exports, Detailed, Korea, Mobile phones, Value, LCU"
"Taiwan, Exports, Detailed, Korea, Photovoltaic cells, TWD bn",b,"Taiwan, Exports, Detailed, Korea, Photovoltaic cells, Value, LCU"
"Taiwan, Exports, Detailed, World, DRAM, TWD bn",b,"Taiwan, Exports, Detailed, World, DRAM, Value, LCU"
"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, TWD bn",b,"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, Value, LCU"
"Taiwan, Exports, Detailed, World, Storage media, TWD bn",b,"Taiwan, Exports, Detailed, World, Storage media, Value, LCU"
"Taiwan, Exports, Detailed, World, Switches and Routers, TWD bn",b,"Taiwan, Exports, Detailed, World, Switches and Routers, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Machinery and electrical, IT products, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Machinery and electrical, IT products, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Total, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Total, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Vegetables, Soybeans, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Vegetables, Soybeans, Value, LCU"
"Taiwan, Imports, Broad, ASEAN, Vegetables, Wheat, TWD bn",b,"Taiwan, Imports, Broad, ASEAN, Vegetables, Wheat, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Base metals, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Base metals, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, Electrical machinery, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, Electrical machinery, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, IT products, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, IT products, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Total, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Total, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Vegetables, Maize, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Vegetables, Maize, Value, LCU"
"Taiwan, Imports, Broad, China and Hong Kong, Vegetables, Wheat, TWD bn",b,"Taiwan, Imports, Broad, China and Hong Kong, Vegetables, Wheat, Value, LCU"
"Taiwan, Imports, Broad, China, Base metals, TWD bn",b,"Taiwan, Imports, Broad, China, Base metals, Value, LCU"
"Taiwan, Imports, Broad, China, Machinery and electrical, Electrical machinery, TWD bn",b,"Taiwan, Imports, Broad, China, Machinery and electrical, Electrical machinery, Value, LCU"
"Taiwan, Imports, Broad, China, Machinery and electrical, IT products, TWD bn",b,"Taiwan, Imports, Broad, China, Machinery and electrical, IT products, Value, LCU"
"Taiwan, Imports, Broad, China, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Imports, Broad, China, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Imports, Broad, China, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, China, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, China, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, China, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, China, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, China, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, China, Total, TWD bn",b,"Taiwan, Imports, Broad, China, Total, Value, LCU"
"Taiwan, Imports, Broad, China, Vegetables, Maize, TWD bn",b,"Taiwan, Imports, Broad, China, Vegetables, Maize, Value, LCU"
"Taiwan, Imports, Broad, China, Vegetables, Wheat, TWD bn",b,"Taiwan, Imports, Broad, China, Vegetables, Wheat, Value, LCU"
"Taiwan, Imports, Broad, EU, Chemicals, TWD bn",b,"Taiwan, Imports, Broad, EU, Chemicals, Value, LCU"
"Taiwan, Imports, Broad, EU, Machinery and electrical, Machinery, TWD bn",b,"Taiwan, Imports, Broad, EU, Machinery and electrical, Machinery, Value, LCU"
"Taiwan, Imports, Broad, EU, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, EU, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, EU, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, EU, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, EU, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, EU, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, EU, Total, TWD bn",b,"Taiwan, Imports, Broad, EU, Total, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Animal and vegetable oils, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Animal and vegetable oils, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Chemicals, Organic, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Chemicals, Organic, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Plastics and rubber, Rubber, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Plastics and rubber, Rubber, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Vegetables, Maize, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Vegetables, Maize, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Vegetables, Soybeans, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Vegetables, Soybeans, Value, LCU"
"Taiwan, Imports, Broad, Hong Kong, Vegetables, Wheat, TWD bn",b,"Taiwan, Imports, Broad, Hong Kong, Vegetables, Wheat, Value, LCU"
"Taiwan, Imports, Broad, Japan, Chemicals, TWD bn",b,"Taiwan, Imports, Broad, Japan, Chemicals, Value, LCU"
"Taiwan, Imports, Broad, Japan, Machinery and electrical, Machinery, TWD bn",b,"Taiwan, Imports, Broad, Japan, Machinery and electrical, Machinery, Value, LCU"
"Taiwan, Imports, Broad, Japan, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Imports, Broad, Japan, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Imports, Broad, Japan, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, Japan, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, Japan, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, Japan, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, Japan, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, Japan, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, Japan, Total, TWD bn",b,"Taiwan, Imports, Broad, Japan, Total, Value, LCU"
"Taiwan, Imports, Broad, Japan, Vegetables, Maize, TWD bn",b,"Taiwan, Imports, Broad, Japan, Vegetables, Maize, Value, LCU"
"Taiwan, Imports, Broad, Japan, Vegetables, Wheat, TWD bn",b,"Taiwan, Imports, Broad, Japan, Vegetables, Wheat, Value, LCU"
"Taiwan, Imports, Broad, Korea, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Imports, Broad, Korea, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Imports, Broad, Korea, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, Korea, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, Korea, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, Korea, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, Korea, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, Korea, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, Korea, Total, TWD bn",b,"Taiwan, Imports, Broad, Korea, Total, Value, LCU"
"Taiwan, Imports, Broad, Korea, Vegetables, Maize, TWD bn",b,"Taiwan, Imports, Broad, Korea, Vegetables, Maize, Value, LCU"
"Taiwan, Imports, Broad, Korea, Vegetables, Soybeans, TWD bn",b,"Taiwan, Imports, Broad, Korea, Vegetables, Soybeans, Value, LCU"
"Taiwan, Imports, Broad, Korea, Vegetables, Wheat, TWD bn",b,"Taiwan, Imports, Broad, Korea, Vegetables, Wheat, Value, LCU"
"Taiwan, Imports, Broad, US, Machinery and electrical, Machinery, TWD bn",b,"Taiwan, Imports, Broad, US, Machinery and electrical, Machinery, Value, LCU"
"Taiwan, Imports, Broad, US, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, US, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, US, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, US, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, US, Total, TWD bn",b,"Taiwan, Imports, Broad, US, Total, Value, LCU"
"Taiwan, Imports, Broad, World, Base metals, Copper, TWD bn",b,"Taiwan, Imports, Broad, World, Base metals, Copper, Value, LCU"
"Taiwan, Imports, Broad, World, Base metals, Iron and steel, TWD bn",b,"Taiwan, Imports, Broad, World, Base metals, Iron and steel, Value, LCU"
"Taiwan, Imports, Broad, World, Base metals, TWD bn",b,"Taiwan, Imports, Broad, World, Base metals, Value, LCU"
"Taiwan, Imports, Broad, World, Chemicals, Organic, TWD bn",b,"Taiwan, Imports, Broad, World, Chemicals, Organic, Value, LCU"
"Taiwan, Imports, Broad, World, Chemicals, TWD bn",b,"Taiwan, Imports, Broad, World, Chemicals, Value, LCU"
"Taiwan, Imports, Broad, World, Machinery and electrical, Electrical machinery, TWD bn",b,"Taiwan, Imports, Broad, World, Machinery and electrical, Electrical machinery, Value, LCU"
"Taiwan, Imports, Broad, World, Machinery and electrical, IT products, TWD bn",b,"Taiwan, Imports, Broad, World, Machinery and electrical, IT products, Value, LCU"
"Taiwan, Imports, Broad, World, Machinery and electrical, Machinery, TWD bn",b,"Taiwan, Imports, Broad, World, Machinery and electrical, Machinery, Value, LCU"
"Taiwan, Imports, Broad, World, Machinery and electrical, Parts, TWD bn",b,"Taiwan, Imports, Broad, World, Machinery and electrical, Parts, Value, LCU"
"Taiwan, Imports, Broad, World, Machinery and electrical, TWD bn",b,"Taiwan, Imports, Broad, World, Machinery and electrical, Value, LCU"
"Taiwan, Imports, Broad, World, Mineral Products, TWD bn",b,"Taiwan, Imports, Broad, World, Mineral Products, Value, LCU"
"Taiwan, Imports, Broad, World, Mineral products, Petroleum, TWD bn",b,"Taiwan, Imports, Broad, World, Mineral products, Petroleum, Value, LCU"
"Taiwan, Imports, Broad, World, Mineral products, TWD bn",b,"Taiwan, Imports, Broad, World, Mineral products, Value, LCU"
"Taiwan, Imports, Broad, World, Optical and clocks, Precision instruments, TWD bn",b,"Taiwan, Imports, Broad, World, Optical and clocks, Precision instruments, Value, LCU"
"Taiwan, Imports, Broad, World, Optical and clocks, TWD bn",b,"Taiwan, Imports, Broad, World, Optical and clocks, Value, LCU"
"Taiwan, Imports, Broad, World, Others, TWD bn",b,"Taiwan, Imports, Broad, World, Others, Value, LCU"
"Taiwan, Imports, Broad, World, Plastics and rubber, TWD bn",b,"Taiwan, Imports, Broad, World, Plastics and rubber, Value, LCU"
"Taiwan, Imports, Broad, World, Prepared foodstuffs and beverages, TWD bn",b,"Taiwan, Imports, Broad, World, Prepared foodstuffs and beverages, Value, LCU"
"Taiwan, Imports, Broad, World, Total, TWD bn",b,"Taiwan, Imports, Broad, World, Total, Value, LCU"
"Taiwan, Imports, Broad, World, Transportation, TWD bn",b,"Taiwan, Imports, Broad, World, Transportation, Value, LCU"
"Taiwan, Imports, Detailed, ASEAN, Semiconductor equipment, TWD bn",b,"Taiwan, Imports, Detailed, ASEAN, Semiconductor equipment, Value, LCU"
"Taiwan, Imports, Detailed, China and Hong Kong, Memory, TWD bn",b,"Taiwan, Imports, Detailed, China and Hong Kong, Memory, Value, LCU"
"Taiwan, Imports, Detailed, China, Memory, TWD bn",b,"Taiwan, Imports, Detailed, China, Memory, Value, LCU"
"Taiwan, Imports, Detailed, EU, Mobile phones, TWD bn",b,"Taiwan, Imports, Detailed, EU, Mobile phones, Value, LCU"
"Taiwan, Imports, Detailed, Hong Kong, Laptop computers, TWD bn",b,"Taiwan, Imports, Detailed, Hong Kong, Laptop computers, Value, LCU"
"Taiwan, Imports, Detailed, Hong Kong, Memory, TWD bn",b,"Taiwan, Imports, Detailed, Hong Kong, Memory, Value, LCU"
"Taiwan, Imports, Detailed, Hong Kong, Mobile phones, TWD bn",b,"Taiwan, Imports, Detailed, Hong Kong, Mobile phones, Value, LCU"
"Taiwan, Imports, Detailed, Hong Kong, Motors and generators sets, TWD bn",b,"Taiwan, Imports, Detailed, Hong Kong, Motors and generators sets, Value, LCU"
"Taiwan, Imports, Detailed, Japan, Memory, TWD bn",b,"Taiwan, Imports, Detailed, Japan, Memory, Value, LCU"
"Taiwan, Imports, Detailed, Japan, Mobile phones, TWD bn",b,"Taiwan, Imports, Detailed, Japan, Mobile phones, Value, LCU"
"Taiwan, Imports, Detailed, Korea, Memory, TWD bn",b,"Taiwan, Imports, Detailed, Korea, Memory, Value, LCU"
"Taiwan, Imports, Detailed, World, Automatic data processing machines, TWD bn",b,"Taiwan, Imports, Detailed, World, Automatic data processing machines, Value, LCU"
"Taiwan, Imports, Detailed, World, Computer parts and accessories, TWD bn",b,"Taiwan, Imports, Detailed, World, Computer parts and accessories, Value, LCU"
"Taiwan, Imports, Detailed, World, Electronic components excluding integrated circuits, TWD bn",b,"Taiwan, Imports, Detailed, World, Electronic components excluding integrated circuits, Value, LCU"
"Taiwan, Imports, Detailed, World, Memory, TWD bn",b,"Taiwan, Imports, Detailed, World, Memory, Value, LCU"
"Taiwan, Imports, Detailed, World, Semiconductor equipment, TWD bn",b,"Taiwan, Imports, Detailed, World, Semiconductor equipment, Value, LCU"
"Taiwan, Imports, Detailed, World, Semiconductor manufacturing equipment, TWD bn",b,"Taiwan, Imports, Detailed, World, Semiconductor manufacturing equipment, Value, LCU"
"Taiwan, Imports, Broad, World, Food, TWD bn",b,"Taiwan, Imports, Broad, World, Food, Value, LCU"
"Taiwan, Imports, Broad, World, Chemicals and rubber, TWD bn",b,"Taiwan, Imports, Broad, World, Chemicals and rubber, Value, LCU"
"Taiwan, Imports, Broad, World, Wood and stone, TWD bn",b,"Taiwan, Imports, Broad, World, Wood and stone, Value, LCU"
"Taiwan, Imports, Broad, World, Miscellaneous, TWD bn",b,"Taiwan, Imports, Broad, World, Miscellaneous, Value, LCU"
"Taiwan, Imports, Broad, World, Machinery and electrical excluding semi, TWD bn",b,"Taiwan, Imports, Broad, World, Machinery and electrical excluding semi, Value, LCU"
